путь,категории ПДн,количество_находок,УЗ,формат файла
ПДнDataset/share/Выгрузки/Сайты/261310_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/120801_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/136487_1000.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/126281_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_217.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/319471_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/302498_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/620160_600.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_352.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/632565_1000.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_420.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_135.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/4146413_600.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_14.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/427076_1000.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/309564_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/39506_2000.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/Vogue.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/644ce9be5878979f68f1aaeb03c63d65.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/2445_2000.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_359.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/346525_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_477.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/9430_540.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/1783527_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_162.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/302750_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/12033761.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/296727_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/48003_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/1783651_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/2757990_600.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/894320_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_43.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/321609_1000.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/14458860_600.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/352420_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/890087_600.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_461.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_174.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/6610_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_55.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/121909_original.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/26330_2000.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/page_318.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/1316928_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_436.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_123.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/5635_original.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/120900_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/340529_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_158.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/360456_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/IMG_4326.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_96.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/4458886_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_334.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/19890_original.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/12013_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/359177_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/13519_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/4513677_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_271.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_79.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/351383_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/69148_original.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/GL0B4339.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/2008831_600.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/2650_original.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/143851_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_363.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/113421_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/127076_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_226.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/124443_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/95612093-14438121-image-a-91_1740585599280.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_119.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/14441445_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/2394_original.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/page_375.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_230.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_38.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/123126_800.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/5d97c.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/7560_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/354661_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/288944_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_322.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/2538_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_80.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_288.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/95607221-14438121-image-a-6_1740578410121.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/77599_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_267.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/17318_original.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/page_210.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_18.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/1778652_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/14438937_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/21360_2000.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_355.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/16648_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/76845_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/1067302_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/95606891-14438121-image-a-48_1740577480402.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/13435_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_139.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_247.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/122337_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/i_026.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/page_302.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/620267_original.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/95606027-14438121-The_Prince_and_Princess_of_Wales_have_arrived_in_Cardiff_for_a_d-a-108_1740588254200.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_181.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/256041_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/4153762_600.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_251.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_59.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_314.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/144685_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/3472_2000.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_197.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_178.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_482.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/46444_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/419500_1000.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_206.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/39980_800.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/138438_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/18491_original.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/95606375-14438121-The_pair_pictured_in_Wales_togheter-a-25_1740576629485.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_343.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_4.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_338.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/1065550_1000.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/page_292.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/620529_600.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/page_75.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/344678_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_154.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/1061_1000.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/page_441.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/118622_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/357236_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/375689_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/DSCF4289.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_380.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_22.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/14435751_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_103.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/4264_2000.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_416.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/619379_600.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/11643_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_379.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/7393344_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/26526_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/376250_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/95610109-14438121-image-a-67_1740582803448.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_34.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_396.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/3003178_2000.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/369732_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/GL0B3509.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_115.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/10712_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_400.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/95606379-14438121-The_Prince_and_Princess_of_Wales_are_visiting_Pontypridd_ahead_o-a-109_1740588279240.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_284.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/362355_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/4144133_600.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/374768_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/18333_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_63.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_142.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/4779_2000.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/419639_540.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/125132_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_457.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/278775_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_143.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/272485_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/4346249_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_456.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/page_285.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/370026_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/52044445680_d201a858c2_z.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/9931_540.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/page_62.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/141695_800.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/57e66fb7c610da94a6dd8443972f4ecc.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_114.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/350083_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/14039_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_401.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/12320_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/4143784_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_378.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/121681_original.png,Нет,0,УЗ-4,.png
ПДнDataset/share/Выгрузки/Сайты/14440951_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_35.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/10063_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_397.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/367149_original.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/1926427_300.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_102.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/1785073_800.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/page_417.html,Нет,0,УЗ-4,.html
ПДнDataset/share/Выгрузки/Сайты/11236_900.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/52043990928_2b726f3fe4_z.jpg,Нет,0,УЗ-4,.jpg
ПДнDataset/share/Выгрузки/Сайты/362985_original.jpg,Нет,0,УЗ-4,.jpg
